#,This,file,was,produced,by,the,NASA,Exoplanet,Archive,,http://exoplanetarchive.ipac.caltech.edu,
#,Sun,Sep,19,09:21:02,2021,,,,,,,
#,,,,,,,,,,,,
#,User,ID:,,,,,,,,,clebersilva,
#,,,,,,,,,,,,
#,User,preference:,archive,defaults,,,,,,,,
#,,,,,,,,,,,,
#,COLUMN,kepid:,,,,,,,,,,KepID
#,COLUMN,tce_plnt_num:,,,Planet,Number,,,,,,
#,COLUMN,tcet_period:,,,,Orbital,Period,[days],,,,
#,COLUMN,tcet_period_err:,Orbital,Period,Unc.,[days],,,,,,
#,COLUMN,tcet_time0bk:,,,Transit,Epoch,[BKJD],,,,,
#,COLUMN,tcet_time0bk_err:,Transit,Epoch,Unc.,[BKJD],,,,,,
#,COLUMN,tcet_duration:,,Transit,Duration,[hrs],,,,,,
#,COLUMN,tcet_duration_err:,Transit,Duration,Unc.,[hrs],,,,,,
#,COLUMN,av_training_set:,Autovetter,Training,Set,Label,,,,,,
#,,,,,,,,,,,,
rowid,kepid,tce_plnt_num,tce_period,tce_period_err,tce_time0bk,tce_time0bk_err,tce_duration,tce_duration_err,av_training_set,,,
18932,10602324,2,3.162980,1.756920000e-03,132869,3.196590000e-01,18.1600,1.1040000e+03,AFP,,,
18933,10604335,1,11.008200,1.699700000e-05,132217,1.215620000e-03,2.0200,2.2280000e-01,PC,,,
18934,10647611,2,0.969286,7.842880000e-06,132103,4.002060000e-03,2.5820,7.5020000e-02,AFP,,,
18935,10647611,3,0.969302,0.000000000e+00,131600,0.000000000e+00,3.5000,0.0000000e+00,AFP,,,
18936,10649230,1,0.895634,1.232520000e-05,131830,2.589330000e-03,1.2740,1.0390000e-01,UNK,,,
18937,10651816,1,3.187740,1.800170000e-05,134424,3.573680000e-03,7.3270,1.7080000e+00,AFP,,,
18938,10651945,1,25.367000,1.776950000e-06,138814,5.950280000e-05,5.9450,1.0580000e-02,AFP,,,
18939,10666230,1,1.577790,1.633350000e-06,131735,3.473230000e-04,1.3560,1.0170000e-01,AFP,,,
18940,10666242,1,87.244100,3.020410000e-05,153328,2.722000000e-04,4.1410,2.4180000e-02,PC,,,
18941,10666592,1,2.204740,4.239060000e-08,132381,9.131820000e-06,3.8600,1.6720000e-03,PC,,,
18942,10666592,2,2.204750,0.000000000e+00,133479,0.000000000e+00,4.5000,0.0000000e+00,AFP,,,
18943,10709622,1,51.328600,3.422620000e-04,177673,5.271880000e-03,9.4580,6.4240000e-01,PC,,,
18944,10710755,1,4.816610,1.220510000e-07,133764,1.856930000e-05,3.8370,1.6360000e-03,AFP,,,
18945,10710755,2,4.816620,1.824940000e-06,136173,2.575890000e-04,3.2510,7.2610000e-02,AFP,,,
18946,10711551,1,10.692200,0.000000000e+00,139957,0.000000000e+00,3.5000,0.0000000e+00,AFP,,,
18947,10733174,2,1.486670,1.990720000e-05,132414,6.985920000e-03,4.4260,7.2310000e+00,AFP,,,
18948,10733174,3,1.486750,1.927300000e-05,131683,6.625220000e-03,4.9870,6.6460000e+00,AFP,,,
18949,10733208,1,313.091000,7.839890000e-03,343191,1.579660000e-02,6.8780,3.2970000e+00,UNK,,,
18950,10734935,1,0.655270,4.827530000e-04,132110,6.873610000e-02,2.2200,7.7520000e+01,AFP,,,
18951,10775968,1,1.439250,1.927520000e-05,132046,4.105520000e-03,4.1240,7.1610000e-01,NTP,,,
18952,10777060,1,0.965136,9.480740000e-06,132306,2.793920000e-03,2.3130,5.7520000e-01,UNK,,,
18953,10777591,1,6.109720,4.419720000e-05,133799,5.380240000e-03,5.7280,2.0430000e-01,PC,,,
18954,10803371,1,0.742625,9.505190000e-06,132018,1.816930000e-03,2.0900,1.0790000e+00,AFP,,,
18955,10803371,2,0.742617,9.863460000e-06,131658,1.941280000e-03,2.1110,6.4790000e-01,AFP,,,
18956,10809677,1,3.521060,1.011710000e-06,134217,1.932060000e-04,3.3950,9.2190000e-03,UNK,,,
18957,10854555,1,2.525620,3.462760000e-06,133702,6.734510000e-04,1.5600,7.5810000e-02,PC,,,
18958,10854768,1,10.117200,2.262710000e-05,137443,1.787760000e-03,4.5970,2.2000000e-01,PC,,,
18959,10854977,1,2.210820,3.301620000e-05,132031,7.489210000e-03,7.8860,8.9710000e+00,AFP,,,
18960,10854977,2,2.210930,3.699810000e-05,133121,1.012900000e-02,6.7810,3.9390000e+00,AFP,,,
18961,10875245,2,3.180020,5.877510000e-06,133500,1.097880000e-03,3.5360,5.9670000e-02,PC,,,
18962,10875245,3,4.901440,1.109040000e-05,133704,1.559390000e-03,4.1640,5.9650000e-02,PC,,,
18963,10875245,4,7.958230,6.067380000e-05,137810,6.106950000e-03,4.5040,1.8560000e-01,PC,,,
18964,10876237,1,2.931870,1.154550000e-05,132322,2.106200000e-03,1.6080,8.6250000e-02,AFP,,,
18965,10919230,1,459.321000,7.281190000e-03,260216,9.567540000e-03,5.6220,2.4700000e+00,NTP,,,
18966,10920086,1,3.213190,3.201990000e-06,132144,4.231100000e-04,0.7480,2.4250000e-02,AFP,,,
18967,10920086,2,3.213180,3.376030000e-05,133485,5.970490000e-03,10.1500,4.1490000e+00,AFP,,,
18968,10936786,1,0.569880,4.215970000e-05,131836,1.008750000e-02,1.7230,9.7160000e+00,AFP,,,
18969,10937029,1,4.030470,1.363750000e-06,134817,2.303720000e-04,2.7920,9.3570000e-02,PC,,,
18970,10937029,2,328.241000,4.715700000e-04,199201,1.160340000e-03,12.2500,7.8760000e-02,PC,,,
18971,10937527,1,4.112630,3.088170000e-05,135365,4.454430000e-03,14.1900,3.0830000e+00,AFP,,,
18972,10987439,1,10.674600,5.072720000e-07,138885,4.102160000e-05,3.7920,1.7340000e-03,AFP,,,
18973,10987439,2,10.674600,3.847460000e-07,133763,3.191100000e-05,3.2430,2.3150000e-02,AFP,,,
18974,10987985,1,16.013100,4.215490000e-05,144333,2.170330000e-03,3.1910,4.4140000e-01,PC,,,
18975,11021188,2,0.648006,1.072230000e-05,131792,2.130640000e-03,1.2460,1.8240000e-01,AFP,,,
18976,11021188,3,0.647995,1.395420000e-05,131961,2.908000000e-03,1.3970,2.9610000e-01,AFP,,,
18977,11021188,4,0.648016,0.000000000e+00,132108,0.000000000e+00,1.5000,0.0000000e+00,AFP,,,
18978,11021252,1,3.269190,7.802580000e-08,133256,1.532010000e-05,2.7120,1.6250000e-03,AFP,,,
18979,11021252,2,3.269190,1.173070000e-06,131622,1.957830000e-04,1.9690,6.6280000e-02,AFP,,,
18980,10518735,1,19.515000,3.413040000e-06,136216,1.928050000e-04,4.6090,1.2380000e-02,AFP,,,
18981,10518735,2,19.515000,4.636420000e-06,132598,2.680330000e-04,5.2490,1.4990000e-02,AFP,,,
18982,10521496,1,2.607590,2.418820000e-05,133801,4.714130000e-03,8.5570,6.6010000e+00,AFP,,,
18983,10521496,2,2.609290,3.373290000e-05,132718,5.499930000e-03,9.5590,4.6950000e+00,AFP,,,
18984,10546563,1,500.445000,4.928420000e-03,321273,6.936530000e-03,8.1410,2.0630000e+00,UNK,,,
18985,10547352,1,2.314070,1.911950000e-05,133821,3.831190000e-03,4.3520,6.7500000e-01,UNK,,,
18986,10547685,1,1.388510,1.999980000e-08,131786,5.034480000e-06,2.7060,4.2790000e-04,UNK,,,
18987,10548114,1,326.793000,7.085480000e-03,300554,1.067250000e-02,9.2690,6.6590000e-01,UNK,,,
18988,10584140,1,4.317400,4.608240000e-05,133394,7.489050000e-03,4.9990,6.9510000e-01,PC,,,
18989,10585738,1,0.636409,8.522460000e-06,131703,1.583590000e-03,1.2620,2.4410000e-01,AFP,,,
18990,10585749,1,54.333800,1.163730000e-03,144751,1.640280000e-02,9.9060,1.9110000e+00,PC,,,
18991,10604335,2,92.750100,1.213850000e-03,173272,1.102230000e-02,7.3340,7.3870000e-01,PC,,,
18992,10604335,3,2.143210,3.083070000e-05,131892,8.149470000e-03,8.1170,6.0750000e+00,UNK,,,
18993,10604429,1,0.856938,7.436800000e-06,131920,2.507030000e-03,2.3790,7.5390000e-01,UNK,,,
18994,10651945,2,25.367000,3.559240000e-06,133589,1.147070000e-04,5.3270,8.3420000e-03,AFP,,,
18995,10651961,1,1.344960,1.615780000e-05,132334,4.434310000e-03,4.3960,2.3800000e+00,NTP,,,
18996,10652379,1,3.314610,1.791410000e-05,133204,2.720310000e-03,5.4600,6.5300000e-01,NTP,,,
18997,10652379,2,1.657350,1.191130000e-05,131730,2.687120000e-03,4.6020,9.4870000e-01,NTP,,,
18998,10667698,1,546.121000,1.446260000e-02,367443,1.899000000e-02,9.0760,1.1950000e+00,UNK,,,
18999,10668233,1,1.192640,1.747600000e-05,131740,9.286070000e-03,1.5700,1.1360000e-01,AFP,,,
19000,10668233,2,1.192650,1.259110000e-05,132343,4.901180000e-03,3.0780,2.8850000e+00,AFP,,,
19001,10711551,2,10.692200,3.988100000e-07,134956,3.081750000e-05,7.1040,5.7180000e-03,AFP,,,
19002,10711551,3,10.692500,0.000000000e+00,139712,0.000000000e+00,15.0000,0.0000000e+00,AFP,,,
19003,10711913,1,19.408000,1.107210000e-06,135392,4.818530000e-05,6.0860,2.9070000e-03,AFP,,,
19004,10711913,2,19.408000,1.617190000e-05,144110,7.424340000e-04,4.4720,4.8360000e-02,AFP,,,
19005,10734935,2,0.655029,6.166170000e-06,132048,9.079950000e-04,1.9060,7.4640000e-01,AFP,,,
19006,10734935,3,1.510660,9.144950000e-06,132079,1.545480000e-03,2.4120,1.8690000e-01,UNK,,,
19007,10734935,4,1.155870,0.000000000e+00,132362,0.000000000e+00,3.5000,0.0000000e+00,NTP,,,
19008,10735331,1,213.399000,8.738180000e-05,274210,3.006910000e-04,6.4960,2.2120000e-02,AFP,,,
19009,10735519,1,1.814110,2.194250000e-06,131946,2.926610000e-04,2.2540,1.6680000e-02,AFP,,,
19010,10777903,1,0.549878,8.377770000e-06,131989,1.427870000e-03,0.9211,7.1490000e-02,AFP,,,
19011,10777903,2,0.549869,3.990010000e-05,131576,1.303800000e-02,1.5370,6.9210000e+00,AFP,,,
19012,10777903,3,0.549862,3.058820000e-05,131884,1.968690000e-03,1.0680,1.8170000e-01,AFP,,,
19013,10777903,4,0.549878,0.000000000e+00,131709,0.000000000e+00,2.0000,0.0000000e+00,AFP,,,
19014,10779233,1,201.119000,1.377940000e-03,187567,5.115310000e-03,10.8500,4.4280000e-01,PC,,,
19015,10810140,1,0.673623,9.796660000e-06,131852,2.787870000e-03,3.5850,2.7470000e+00,NTP,,,
19016,10810838,1,56.354200,9.761210000e-05,144835,1.377460000e-03,3.4390,2.5510000e-01,PC,,,
19017,10810859,1,82.401300,1.742310000e-03,140654,1.739450000e-02,6.4100,1.8290000e+00,PC,,,
19018,10811496,1,19.899100,4.877660000e-06,136052,2.035170000e-04,1.7820,2.6010000e-02,PC,,,
19019,10855545,1,37.538600,7.532340000e-04,159723,1.746620000e-02,6.0400,1.6630000e+00,PC,,,
19020,10857342,1,2.415910,0.000000000e+00,133612,0.000000000e+00,5.0000,0.0000000e+00,AFP,,,
19021,10857519,1,2.053360,3.646600000e-06,132457,8.332350000e-04,2.2930,4.0270000e-02,PC,,,
19022,10857589,1,32.532500,3.257520000e-06,147077,8.494080000e-05,13.4000,5.3580000e-03,AFP,,,
19023,10876944,1,646.512000,1.082100000e-02,268230,1.402610000e-02,6.9360,2.1800000e+00,UNK,,,
19024,10877024,1,0.786530,1.364340000e-05,131843,5.642530000e-03,2.3340,7.5910000e+00,AFP,,,
19025,10877182,1,0.979418,7.353030000e-06,131839,2.150480000e-03,2.4140,5.3380000e-01,NTP,,,
19026,10877182,2,1.257830,2.184930000e-05,131565,9.787550000e-03,2.1970,1.7790000e-01,UNK,,,
19027,10920086,3,3.213410,1.989560000e-05,132435,3.551520000e-03,7.4530,1.5470000e+00,AFP,,,
19028,10920447,1,0.552551,3.634790000e-05,131751,1.202210000e-02,1.7170,1.1880000e+01,AFP,,,
19029,10920447,2,0.552607,1.086140000e-05,131984,3.093290000e-03,1.7050,3.9010000e+00,AFP,,,
19030,10920813,1,53.741100,1.341790000e-05,184816,1.849540000e-04,38.6600,1.1420000e-02,AFP,,,
19031,10937527,2,4.112840,5.431780000e-05,134029,1.362740000e-02,14.7800,3.2920000e-01,AFP,,,
19032,10937527,3,4.112750,2.525220000e-05,132653,3.841450000e-03,12.2600,4.3580000e+00,AFP,,,
19033,10937609,1,2.570440,0.000000000e+00,133187,0.000000000e+00,3.5000,0.0000000e+00,UNK,,,
19034,10937628,1,5.364500,1.768300000e-04,136319,2.609730000e-02,6.8640,1.0630000e+00,AFP,,,
19035,10988009,1,0.570392,1.957630000e-05,131534,7.942970000e-03,1.8050,2.7830000e+00,NTP,,,
19036,10988009,2,1.711210,1.038980000e-05,132411,2.622190000e-03,3.1670,4.1300000e-01,AFP,,,
19037,10988009,3,1.711260,1.589290000e-05,131783,4.164800000e-03,2.7560,4.5120000e-01,AFP,,,
19038,10988009,4,0.915363,1.514940000e-05,132224,5.601420000e-03,3.6520,1.0460000e+01,UNK,,,
19039,11025754,1,0.775534,7.336860000e-06,131912,3.341430000e-03,3.6870,9.6250000e+00,NTP,,,
19040,11026045,1,1.546310,1.234900000e-05,132188,4.392300000e-03,6.6310,9.3540000e+00,UNK,,,
19041,11026045,2,3.722600,7.428120000e-05,133301,1.362600000e-02,10.7900,9.5680000e+00,UNK,,,
19042,10524994,1,598.098000,2.252610000e-02,216461,2.049820000e-02,11.8600,2.5460000e+00,NTP,,,
19043,10525027,1,3.273470,4.840480000e-06,134445,8.636610000e-04,1.6710,6.9580000e-02,PC,,,
19044,10525049,1,15.571300,9.025500000e-05,136585,4.651780000e-03,2.3190,2.3800000e-01,PC,,,
19045,10525077,1,11.006900,1.449540000e-04,135987,1.117160000e-02,4.8460,6.0130000e-01,PC,,,
19046,10548195,1,0.968858,1.086930000e-05,132312,2.272210000e-03,1.2360,1.1690000e-01,UNK,,,
19047,10548640,1,0.964884,8.310100000e-06,131741,1.900220000e-03,3.4150,8.8750000e-01,UNK,,,
19048,10549023,1,14.362700,5.960330000e-05,141436,3.131880000e-03,4.6090,5.1450000e-01,PC,,,
19049,10549292,1,0.846076,1.052300000e-04,132184,3.944100000e-02,2.6210,9.8790000e+00,AFP,,,
19050,10585852,1,8.575040,6.319760000e-05,131566,5.766720000e-03,8.6850,1.8850000e-01,PC,,,
19051,10586004,1,15.792000,4.225900000e-05,145235,2.106960000e-03,7.4000,1.8170000e-01,PC,,,
19052,10586004,2,82.201200,5.113900000e-04,208784,5.066070000e-03,10.5800,4.9350000e-01,PC,,,
19053,10586045,1,0.926431,1.131010000e-05,132312,6.268120000e-03,1.5260,9.6890000e-02,AFP,,,
19054,10604429,2,0.564809,2.277200000e-05,132030,1.103100000e-02,1.7760,1.2250000e+01,UNK,,,
19055,10604521,1,0.868099,4.703000000e-06,131850,1.149060000e-03,1.5690,1.2930000e-01,PC,,,
19056,10604592,1,2.186650,8.675150000e-06,131939,1.748880000e-03,1.4100,8.8520000e-02,PC,,,
19057,10604747,1,1.972480,1.592000000e-05,132114,3.528700000e-03,5.4840,9.1110000e-01,AFP,,,
19058,10652379,3,1.325900,3.269260000e-05,131768,9.860080000e-03,3.9670,6.3240000e+00,UNK,,,
19059,10653179,1,47.160700,3.031240000e-04,150256,5.557660000e-03,4.2320,9.3800000e-01,PC,,,
19060,10656508,1,124.036000,1.027060000e-04,136015,7.416640000e-04,4.8720,9.1140000e-02,PC,,,
19061,10668665,1,9.608630,3.904370000e-05,137743,3.470840000e-03,2.6250,5.2000000e-01,AFP,,,
19062,10669199,1,1.182920,1.495210000e-05,132169,3.517210000e-03,2.7440,8.5370000e-01,AFP,,,
19063,10669199,2,1.182870,1.076760000e-05,132605,2.630730000e-03,2.3060,9.4010000e-01,AFP,,,
19064,10669515,1,1.372640,2.784010000e-05,132738,8.947380000e-03,4.1420,6.0200000e-01,UNK,,,
19065,10713398,1,0.529561,1.697840000e-05,132020,3.301850000e-03,1.4820,1.7560000e+00,AFP,,,
19066,10713398,2,0.529556,2.684300000e-05,131817,4.161820000e-03,1.4980,1.7990000e+00,AFP,,,
19067,10713616,1,83.578200,2.670160000e-04,202457,2.362620000e-03,7.1090,5.9960000e-01,PC,,,
19068,10735519,2,0.907071,4.880200000e-06,131936,6.954070000e-04,2.2820,1.7650000e-01,UNK,,,
19069,10735564,1,1.674990,5.332180000e-08,131791,1.747350000e-05,4.1140,1.1920000e-03,AFP,,,
19070,10735575,1,0.836070,1.273270000e-05,131832,1.918480000e-03,3.0130,7.6750000e-01,AFP,,,
19071,10735575,2,0.834978,0.000000000e+00,131970,0.000000000e+00,3.0000,0.0000000e+00,AFP,,,
19072,10735757,1,2.154800,1.840160000e-05,133629,3.691700000e-03,4.8320,1.4140000e+00,AFP,,,
19073,10779585,1,1.348060,8.163450000e-06,131534,2.646380000e-03,2.2310,9.2320000e-02,AFP,,,
19074,10779585,2,1.348160,0.000000000e+00,131824,0.000000000e+00,3.5000,0.0000000e+00,AFP,,,
19075,10783150,1,0.535792,8.997000000e-05,131973,8.567810000e-03,0.6228,3.4630000e-01,UNK,,,
19076,10783150,2,1.750950,1.358190000e-05,133173,1.691720000e-03,5.0670,1.4740000e+00,AFP,,,
19077,10811720,1,706.951000,2.717960000e-03,154221,4.103920000e-03,9.6200,8.0550000e-01,UNK,,,
19078,10811753,1,0.633163,1.537050000e-05,131984,1.835970000e-03,1.9640,8.5370000e-01,UNK,,,
19079,10811753,2,2.502130,2.566880000e-05,133794,3.899090000e-03,7.6240,5.2280000e+00,UNK,,,
19080,10812504,1,79.920500,4.721760000e-04,197211,4.147910000e-03,4.4460,8.5960000e-01,AFP,,,
19081,10857589,2,32.532500,5.722490000e-06,133536,1.541030000e-04,17.7400,9.4930000e-03,AFP,,,
19082,10857698,1,1.175960,1.551760000e-05,132268,3.980430000e-03,2.8550,2.7090000e+00,AFP,,,
19083,10857698,2,1.176170,1.834470000e-05,131882,3.613780000e-03,2.9530,5.0460000e-01,AFP,,,
19084,10858117,1,338.788000,0.000000000e+00,260270,0.000000000e+00,7.5000,0.0000000e+00,UNK,,,
19085,10877367,1,2.194600,1.367250000e-05,132585,2.762030000e-03,7.5920,3.5240000e+00,UNK,,,
19086,10877669,1,0.873843,9.772820000e-06,132190,2.236780000e-03,1.5690,6.1200000e-01,AFP,,,
19087,10877999,1,3.101690,2.416960000e-05,133168,3.880310000e-03,10.0600,3.1420000e+00,AFP,,,
19088,10920813,2,53.740800,1.274880000e-05,155553,1.842800000e-04,47.0300,1.0370000e-02,AFP,,,
19089,10921238,1,16.317800,4.944750000e-04,140770,2.653880000e-02,28.7700,4.2800000e-01,NTP,,,
19090,10921757,1,1.798980,1.690550000e-05,131696,3.746070000e-03,5.5890,1.4560000e+00,AFP,,,
19091,10937628,2,5.364600,7.901020000e-05,135337,1.024240000e-02,11.0200,1.7460000e+00,AFP,,,
19092,10937749,1,5.198980,2.421400000e-05,133064,3.104630000e-03,1.4690,1.8460000e-01,PC,,,
19093,10938094,1,0.944919,1.033470000e-05,132439,1.375520000e-03,2.4530,4.4510000e-01,UNK,,,
19094,10989032,1,2.305090,1.196330000e-06,133706,2.534260000e-04,0.9299,9.0700000e-02,AFP,,,
19095,10989032,2,2.305060,7.630480000e-06,132681,2.106270000e-03,3.1410,1.1320000e-01,AFP,,,
19096,10989032,3,2.305090,1.061900000e-05,132395,2.236620000e-03,1.3210,1.4010000e-01,AFP,,,
19097,10989032,4,2.305210,2.787720000e-05,131801,7.928920000e-03,6.8710,4.9330000e+00,AFP,,,
19098,10989032,5,2.304980,0.000000000e+00,133302,0.000000000e+00,7.5000,0.0000000e+00,AFP,,,
19099,11026304,1,13.351500,1.512740000e-05,136110,9.977600000e-04,3.5890,1.8640000e-01,PC,,,
19100,11026582,1,240.572000,1.460050000e-03,239500,4.584170000e-03,11.0900,1.0630000e+00,PC,,,
19101,11027270,1,0.531076,1.084980000e-05,131539,1.254770000e-03,1.9040,1.2480000e+00,AFP,,,
19102,11027270,2,0.533701,9.182350000e-06,131899,1.016070000e-03,1.5360,2.1980000e-01,AFP,,,
19103,10525592,1,4.081430,1.616510000e-05,135327,2.445010000e-03,7.5120,4.5590000e-01,AFP,,,
19104,10525592,2,1.632510,3.751630000e-05,133154,1.095810000e-02,4.2000,2.6820000e+00,AFP,,,
19105,10525592,3,4.081710,2.636220000e-05,132753,4.048770000e-03,4.5800,1.8890000e-01,AFP,,,
19106,10525592,4,1.632540,3.204750000e-05,132358,9.388060000e-03,5.4870,5.8450000e+00,AFP,,,
19107,10549292,2,0.846061,1.270450000e-05,132487,4.681690000e-03,2.5750,2.9960000e+00,AFP,,,
19108,10549292,3,1.119570,1.383940000e-05,131972,5.237940000e-03,3.2470,5.3990000e+00,UNK,,,
19109,10549371,1,0.566568,8.439250000e-06,131603,1.325820000e-03,1.8450,3.0170000e-01,UNK,,,
19110,10586045,2,0.926461,9.155430000e-06,131820,3.525730000e-03,3.0230,3.5110000e+00,AFP,,,
19111,10586045,3,0.697864,1.135330000e-05,131631,3.124360000e-03,2.0140,1.0450000e+00,NTP,,,
19112,10586208,1,23.584500,8.186550000e-05,145956,2.742630000e-03,5.4230,5.3210000e-01,PC,,,
19113,10604747,2,1.972520,1.491260000e-05,133010,3.461570000e-03,4.3340,6.6380000e-01,AFP,,,
19114,10609602,1,471.850000,1.372920000e-02,330595,1.697590000e-02,11.7600,3.3970000e+00,UNK,,,
19115,10609641,1,0.676093,8.171550000e-06,132146,5.818860000e-03,1.8710,2.6110000e-01,UNK,,,
19116,10656823,1,8.307850,1.242820000e-05,137940,1.104720000e-03,3.2350,2.5990000e-01,PC,,,
19117,10656823,2,34.096700,2.060360000e-04,153820,4.963050000e-03,3.8940,7.4980000e-01,PC,,,
19118,10657150,1,0.704712,1.464700000e-05,132037,4.672450000e-03,2.1030,6.4200000e+00,AFP,,,
19119,10657150,2,0.704780,1.185040000e-05,131641,2.843200000e-03,1.7410,1.8380000e+00,AFP,,,
19120,10669994,1,2.715990,1.264310000e-05,132370,2.564440000e-03,1.8520,2.1900000e-01,PC,,,
19121,10670112,1,4.096360,7.655800000e-05,135468,1.309490000e-02,6.2680,1.8560000e-01,UNK,,,
19122,10670119,1,14.871500,4.512650000e-05,137693,2.685770000e-03,2.4140,4.9890000e-01,PC,,,
19123,10670119,2,2.732750,4.224070000e-06,132748,7.362080000e-04,1.1020,9.8820000e-02,PC,,,
19124,10714072,1,8.406900,2.215130000e-05,133427,2.092790000e-03,1.8600,9.7680000e-02,PC,,,
19125,10717220,1,21.090700,7.847210000e-05,133968,2.976230000e-03,4.7440,4.5250000e-01,PC,,,
19126,10717241,1,12.376500,1.151180000e-05,142276,7.187410000e-04,2.7560,1.5650000e-01,PC,,,
19127,10717241,2,9.340500,5.630270000e-05,135128,4.649430000e-03,2.6920,1.7700000e-01,PC,,,
19128,10735757,2,2.155040,1.475140000e-05,132332,2.967550000e-03,4.9840,6.2070000e-01,AFP,,,
19129,10735757,3,2.155020,1.724170000e-05,132945,3.855640000e-03,7.1470,2.8190000e+00,AFP,,,
19130,10735988,1,1.927180,5.844550000e-08,132573,1.287940000e-05,2.6220,1.8980000e-03,AFP,,,
19131,10735988,2,1.927140,2.519600000e-06,131621,4.858870000e-04,2.0520,1.6010000e-01,AFP,,,
19132,10783150,3,1.750930,1.404240000e-05,132026,2.235640000e-03,6.1340,1.8490000e+00,AFP,,,
19133,10783150,4,1.750900,0.000000000e+00,132584,0.000000000e+00,6.0000,0.0000000e+00,AFP,,,
19134,10784473,1,0.778276,1.256390000e-05,132245,3.038980000e-03,2.7760,2.8210000e+00,AFP,,,
19135,10784473,2,0.778277,1.192910000e-05,131876,2.920050000e-03,3.0420,4.0490000e+00,AFP,,,
19136,10785538,1,0.522449,8.151420000e-06,131665,1.302990000e-03,1.0330,3.1610000e-01,AFP,,,
19137,10812541,1,4.848500,9.296800000e-06,131906,1.132530000e-03,1.0130,9.1970000e-02,UNK,,,
19138,10812657,1,1.035070,1.678620000e-05,131694,2.154310000e-03,3.2880,1.2020000e+00,AFP,,,
19139,10812657,2,1.035070,7.179930000e-06,132224,1.044140000e-03,3.4490,1.0620000e+00,AFP,,,
19140,10813078,1,10.552200,1.021900000e-04,132659,1.197570000e-02,2.7140,1.1080000e+00,PC,,,
19141,10858117,2,339.489000,3.629480000e-03,258679,8.202640000e-03,4.3960,2.0730000e+01,UNK,,,
19142,10858691,1,3.468060,1.292320000e-05,132541,2.409600000e-03,2.4410,1.7810000e-01,PC,,,
19143,10858691,2,1.796300,7.226290000e-06,131541,1.829160000e-03,2.0500,1.3420000e-01,PC,,,
19144,10858691,3,5.914320,3.180380000e-05,133485,3.999180000e-03,2.8260,4.1880000e-01,PC,,,
19145,10877999,2,3.101710,1.394940000e-05,134125,2.266320000e-03,10.1300,4.2200000e+00,AFP,,,
19146,10877999,3,3.101570,2.560530000e-05,132137,6.698170000e-03,7.4550,2.0320000e+01,AFP,,,
19147,10878263,1,7.170720,4.702930000e-06,133642,4.794060000e-04,2.9490,1.4900000e-01,PC,,,
19148,10878263,2,4.699640,6.721820000e-06,135320,9.067780000e-04,2.6980,7.8090000e-02,PC,,,
19149,10921757,2,1.799190,1.837270000e-05,132512,4.390270000e-03,6.0180,2.5210000e+00,AFP,,,
19150,10921894,1,0.526395,5.209740000e-06,131720,4.952700000e-04,1.0010,5.0250000e-02,UNK,,,
19151,10921894,2,0.615081,1.350940000e-05,131734,2.359100000e-03,2.0000,1.5310000e+00,AFP,,,
19152,10921894,3,0.615081,0.000000000e+00,131526,0.000000000e+00,2.0000,0.0000000e+00,AFP,,,
19153,10959320,1,1.222770,4.160660000e-06,131956,1.007380000e-03,2.0260,1.4840000e-01,AFP,,,
19154,10959320,2,2.445620,9.575160000e-06,132318,2.039170000e-03,3.2510,1.4790000e-01,AFP,,,
19155,10959320,3,1.222760,7.286110000e-06,132658,2.073620000e-03,2.3840,1.0080000e+00,AFP,,,
19156,10959320,4,2.445540,1.119410000e-05,131653,2.496450000e-03,2.7690,1.0330000e-01,AFP,,,
19157,10989166,1,8.480300,0.000000000e+00,135846,0.000000000e+00,6.0000,0.0000000e+00,AFP,,,
19158,10989274,1,16.178000,1.272570000e-04,132332,6.410530000e-03,5.3450,9.3340000e-01,UNK,,,
19159,10989345,1,2.630890,1.548270000e-05,133198,2.795400000e-03,7.1100,1.4100000e+00,UNK,,,
19160,10989859,1,1.032330,1.156570000e-05,131814,3.739220000e-03,4.1970,5.9280000e+00,AFP,,,
19161,11027624,1,394.625000,8.662730000e-04,177846,1.663730000e-03,24.0100,1.4530000e-01,PC,,,
19162,11027708,1,582.612000,7.829100000e-03,421743,1.043260000e-02,5.6210,1.2990000e+00,NTP,,,
19163,11027722,1,0.678128,6.121740000e-06,132142,1.006590000e-03,0.9973,5.4140000e-02,UNK,,,
19164,10525662,1,366.105000,3.458020000e-02,384381,3.687850000e-02,14.4800,1.6400000e+00,UNK,,,
19165,10526549,1,9.273580,1.229250000e-05,136164,1.043950000e-03,3.5860,1.2990000e-01,PC,,,
19166,10526887,1,1.450870,9.073620000e-06,132233,2.398540000e-03,1.8550,1.4570000e-01,PC,,,
19167,10527135,1,0.657361,6.721040000e-06,132125,1.093250000e-03,1.0910,1.2260000e-01,AFP,,,
19168,10549415,1,1.510790,1.516230000e-05,132653,3.710310000e-03,2.4030,4.2810000e-01,UNK,,,
19169,10549422,1,0.606381,1.059410000e-05,132039,1.999390000e-03,1.4100,3.9960000e-01,UNK,,,
19170,10549422,2,0.718642,1.424350000e-05,131544,2.973570000e-03,1.5000,4.8590000e-01,UNK,,,
19171,10549562,1,9.089390,1.943090000e-05,139083,1.667580000e-03,5.7350,8.7510000e-02,AFP,,,
